HS Number,Name,Address,City,State,Zip,Primary Identifier,Website,Contacts
7613353133,"Center for Community Resources, Inc.",212-214 S Main Street,Butler,PA,16001,Client,ccrinfo.org,4
7609491489,"Chestnut Ridge Counseling Services, Inc.","100 New Salem Rd, Ste 116",Uniontown,PA,15401-8936,Prospect,crcsi.org,7
7611237541,Holy Redeemer Dale Zipley Homes for Independent Adults,521 Moredon Rd,Huntingdon Valley,PA,19006,Client,holyredeemer.com,2
7613502751,Community Living and Support Services,1400 S Braddock Ave,Pittsburgh,PA,15218,Prospect,classcommunity.org,14
7613280303,St. Joseph's Center,2010 Adams Avenue,Scranton,PA,18509,Prospect,stjosephscenter.org,18
7611937806,"Progressive Workshop of Armstrong County, Inc.",310 Oak Avenue,Kittanning,PA,16201,Prospect,progressiveworkshop.com,3
7609207986,Ganister Station,1384 Juniata River Road,Williamsburg,PA,16693,Prospect,GANISTERSTATION.ORG,1
7613552392,InVision Human Services,12450 Perry Hwy,Wexford,PA,15090,Pipeline,www.invisionhs.org,33
7611237542,"Active Day, Inc.","6 Neshaminy Interplex, Suite 401",Trevose,PA,19053,Prospect,activeday.com,3
7613483029,The Arc of Northeastern Pennsylvania,115 Meadow Avenue,Scranton,PA,18505,Prospect,thearcnepa.org,3
7613526178,Recovery Centers of America,2017 Renaissance Blvd,King of Prussia,PA,19406,Prospect,recoverycoa.com,2
7609491495,"Regional Counseling Center, Inc.",815 Grandview Road,Oil City,PA,16301,Pipeline,rccinc.comcastbiz.net,2
7613434548,SpArc Philadephia,2350 West Westmoreland Street,Philadelphia,PA,19140,Prospect,sparcphilly.org,6
7609207975,"Brian's House, Inc.",757 Springdale Dr.,Exton,PA,19341,Prospect,brianshouse.org,18
7609351840,"Able-Services, Inc.",3100 North George Street,York,PA,17406,Prospect,able-services.org,3
7613502725,Autism Cares Foundation,816 Second Street Pike,Southampton,PA,18966,Prospect,autismcaresfoundation.org,1
7608221281,"accessAbilities, Inc.",383 New Castle Rd,Butler,PA,16001,Prospect,lifesteps.net,4
7611994707,"Drug and Alcohol Treatment Services, Inc.",441 Wyoming Avenue,Scranton,PA,18503,Prospect,dats-recovery.org,1
7611912786,The Children's Institute,1405 Shady Avenue,Pittsburgh,PA,15217,Prospect,the-institute.org,5
7613502649,"Supports, Inc",16269 Conneaut Lake Road,Meadville,PA,16335,Prospect,supportsinc.org,1
7608715893,Penndel Mental Health Center,"2005 Cabot Blvd W, Ste 100",Langhorne,PA,19047,Prospect,penndelmhc.org,1
7610947333,"NorthEast Treatment Centers, Inc.",499 N 5th Street,Philadelphia,PA,19123,Prospect,net-centers.org,2
7608221268,Excentia,1810 Rohrerstown Road,Lancaster,PA,17543,Prospect,ourexcentia.org,12
7613353121,"Emmaus Community of Pittsburgh, Inc.",2821 Sarah Street,Pittsburgh,PA,15203,Prospect,emmauspgh.org,3
7609207962,"Tadiso, Inc.",1425 Beaver Ave,Pittsburgh,PA,15233,Prospect,tadiso.org,10
7613408173,"Salisbury Behavioral Health, Inc.","3894 Courtney St, Ste 100",Bethlehem,PA,18017,Prospect,salisburymgt.com,5
7610947330,"BOLD, Inc.","219 N Union St., Apt 3",Middletown,PA,17057,Prospect,boldinc.org,1
7613307490,"Acme Providers, Inc.",1924 B State Rt 66,Greensburg,PA,15601,Prospect,acmeproviders.com,2
7609351849,The Shadowfax Corporation,386 Pattison Street,York,PA,17402,Prospect,shadowfax.org,7
7612079400,"Alternatives in Community Treatment, Inc.","23 Mystic Lane, Suite A",Malvern,PA,19355,Prospect,ACTREHAB.COM,3
7613380981,"Acadia Aquisition, Inc.",1817 Old Homestead Lane,Lancaster,PA,17601,Prospect,acadiarehab.com,1
7612079399,New Vitae Wellness and Recovery,"5201 St Josephs Rd, PO Box 1001",Limeport,PA,18060,Prospect,newvitaewellness.com,6
7612079390,The Arc of Chester County,900 Lawrence Drive,West Chester,PA,19380,Prospect,arcofchestercounty.org,6
7611994701,Primary Health Network,100 Shenango Ave,Sharon,PA,16146,Prospect,primary-health.net,8
7613280296,"Access Services, Inc.","500 Dr, Office Center Ste 100",Fort Washington,PA,19034,Prospect,www.accessservices.org,41
7611937801,"TBGHealth, Inc.",1008 Clemmers Mill Road,Schwenksville,PA,19473,Prospect,tbghealth.com,1
7613552304,People First Supports Coordination,111 North Main Street,Spring City,PA,19475,Prospect,peoplefirstsc.org,1
7613482937,"Progressive Health of PA, Inc.",112 E Harford St,Milford,PA,18337,Prospect,ptd.net,0
7613353112,Geras Home Care LLC,3415 West Chester Pike,Newtown Square,PA,19073,Prospect,gerashomecare.com,1
7609491483,Livengrin Foundation,4833 Hulmeville Rd,Bensalem,PA,19020,Prospect,livengrin.org,0
7610947257,"Dickinson Center, Inc.",43 Servidea Dr,Ridgway,PA,15853,Prospect,dickinsoncenter.org,5
7611237533,TrueNorth Wellness Services,625 W Elm Ave,Hanover,PA,17331,Prospect,truenorthwellness.org,1
7613408168,Family Services of NW PA,5100 Peach Street,Erie,PA,16509,Prospect,fsnwpa.org,1
7613552309,PLEA,733 South Avenue,Pittsburgh,PA,15221-2939,Prospect,plea-agency.org,1
7609207971,"Penn-York Opportunities, Inc.",101 S Main St,Athens,PA,18810,Prospect,pennyorkopp.net,5
7611937792,"Turtle Creek Valley MH/MR, Inc. dba TCV Community Services",723 Braddock Ave,Braddock,PA,15104-1895,Prospect,tcv.net,1
7611957614,Faithful Homes LLC,900 Millersville Road,Lancaster,PA,17603,Prospect,caringmhc.com,3
7610947254,"Supportive Behavioral Resources, Inc.",1915 Welsh Road,Philadelphia,PA,19115,Prospect,supportivebehavior.com,8
7608221260,"Alternative Community Resource Program, Inc.",131 Market St,Johnstown,PA,15901,Prospect,acrpkids.org,1
7611864746,"Raystown Developmental Services, Inc.",306 Penn Street,Huntingdon,PA,16652,Prospect,rdsinc.org,2
7613552301,Familylinks,401 N Highland Ave,Pittsburgh,PA,15206,Prospect,familylinks.org,5
7613526152,Goodwill of Southwestern Pennsylvania,118 52nd St,Pittsburgh,PA,15201,Prospect,goodwillswpa.org,3
7609491484,"Fitzmaurice Community Services, Inc.",2115 North 5th Street,Stroudsburg,PA,18360,Prospect,www.fitzmaurice.org,12
7613526153,"Renewal, Inc.","601 Grant St, 5th Fl",Pittsburgh,PA,15219,Prospect,renewalinc.com,1
7609351839,Spina Bifida Association of Western Pennsylvania,3000 Stonewood Dr.,Wexford,PA,15090,Prospect,sbawp.org,3
7613380978,Rankin Christian Center,230 3rd Avenue,Rankin,PA,15104,Prospect,rankinchristiancenter.org,1
7613766672,"Homemaker Service of the Metropolitan Area, Inc.","444 N 3rd St, Ste 202",Philadelphia,PA,19123,Prospect,hsmaphl.org,1
33649375488,"Community Options, Inc- Columbia County Office",1117 Old Berwick Road,Bloomsburg,PA,17815,Client,comop.org,498
7609207968,Community Counseling Center of Mercer County,2201 E State St,Hermitage,PA,16148,Prospect,cccmer.org,1
7613380979,"Strawberry Fields, Inc.",3054 Enterprise Drive,State College,PA,16801,Prospect,sfionline.org,10
7613353111,Keystone Human Services (Corporate),4391 Sturbridge Drive ,Harrisburg,PA,17110,Pipeline,khs.org,43
7613482928,Partnership for Community Supports,9350 Ashton Road,Philadelphia,PA,19114,Prospect,pfcsupports.org,10
7613552288,TW Ponessa & Associates Counseling Services Inc.,410 N Prince St,Lancaster,PA,17603,Prospect,twponessa.com,2
7613482934,"Venango Training & Development Center, Inc.","239 Quaker Dr, PO Box 289",Seneca,PA,16346,Prospect,vtdc.org,4
7657375148,Resources for Human Development (Corporate Office),4700 Wissahickon Ave suite 126,Philadelphia,PA,19144,Client,www.rhd.org,223
7610771843,Passavant Memorial Homes,163 Thorn Hill Road,Warrendale,PA,15086,Prospect,passavant.org,11
7609207949,"It's My Life, Inc.",5925 West Tilghman St #90,Allentown,PA,18104,Prospect,persondirectedsupports.com,7
7610947243,"Milestone Centers, Inc.",600 Ross Avenue,Pittsburgh,PA,15221,Prospect,pfq.org,28
7608221253,AHEDD,3300 Trindle Road,Camp Hill,PA,17011-4432,Prospect,ahedd.org,3
7613353108,Martha Lloyd Community Services,66 Lloyd Lane,Troy,PA,16947,Prospect,marthalloyd.org,23
7609743252,"Futures Rehabilitation Center, Inc.",One Futures Way,Bradford,PA,16701,Prospect,futuresinc.net,2
7613482923,The Arc of Centre County,1840 North Atherton Street,State College,PA,16803,Prospect,taocc.org,12
7609491467,Lifestyle Support Services,"1109 Deveaux St, PO Box 303",Elmora,PA,15737,Prospect,lifestylesupport.net,6
7611957608,Community Guidance Center,793 Old Route 119 Hwy N,Indiana,PA,15701,Prospect,thecgc.com,6
7613434528,Children's Crisis Treatment Center,1080 N Delaware Ave,Philadelphia,PA,19125,Prospect,cctckids.org,1
7610771833,United Community Independence Programs,17999 Cussewago Road,Meadville,PA,16335,Prospect,uciponline.com,8
7613434519,"Success Rehabilitation, Inc.",5666 Clymer Rd,Quakertown,PA,18951,Prospect,successrehab.com,5
7611937711,Bethlehem Haven,"905 Watson St, 5th Ave Commons",Pittsburgh,PA,15219,Prospect,pittsburghmercy.org,5
7611981861,Lighthouse Vocational Services,144 Orlan Rd,New Holland,PA,17557,Client,www.lighthousevoc.org,4
7733013616,The Fogarty Center,310 Maple Avenue,Barrington,RI,02806,Prospect - Removed from Pipeline,fogartycenter.org,3
7610949201,Charles Lea Center,195 Burdette Street,Spartanburg,SC,29307,Client,charleslea.org,34
7613408263,Chesco Services,PO Drawer 151,Chesterfield,SC,29709,Pipeline,chescoservices.org,34
29254739088,Thrive Upstate,1700 Ridge Road,Greenville,SC,29607,Pipeline,thriveupstate.org,0
7613484856,The Burton Center,2605 Highway 72 West,Greenwood,SC,29649,Client,burtoncenter.org,24
7613502749,Sumter County DSNB,PO Box 4389,Sumter,SC,29153,Pipeline,scdsnb.org,18
7613326747,LAURENS COUNTY - 01,364 EVERGREEN SKILLS DR,LAURENS,SC,29360,Client,lcdsnb.org,43
30370545438,Colleton County Disability and Special Needs Board,728 Hiers Corner Rd,Walterboro,SC,29488,Prospect,www.colletoncountybdsn.org,19
7613326745,BERKELEY CITIZENS - 01,1301 OLD HIGHWAY 52 SOUTH,MONCKS CORNER,SC,29461,Client,berkeleycitizens.org,9
12081240706,NEW FOUNDATIONS - 23,2300 STANDRIDGE RD,ANDERSON,SC,29625,Client,newfoundationschildren.com,6
9811685769,Beaufort DSN Board,100 Ribaut Road,Beaufort,SC,29902,Pipeline,beaufortcountysc.gov,4
7611939233,Newberry DSN Board,115 Nance Street,Newberry,SC,29108,Pipeline,ncdsnb.org,6
9072853798,CARE FOCUS - 05,37 VILLA RD,GREENVILLE,SC,29615,Client,,0
13341701990,Bamberg County DSNB,16553 HERITAGE HWY,DENMARK,SC,29042,Prospect - Former Client,bcdsnb.org,12
30516279334,Aldersgate Special Needs Ministry,410 Harbison Blvd.,Columbia,SC,29212,Prospect,aldersgatesnm.org,1
9811107185,Hampton DSN Board,294 Hampton Rd,Varnville,SC,29944,Pipeline,,0
9072529079,CHS GROUP - 01,70 PARKWAY COMMONS WAY,GREER,SC,29650,Client,,0
22511139235,InspireAbilities of Anderson County,214 McGee Road,Anderso,SC,29625,Prospect,iaofac.org,6
21945361227,Abilities Beyond Barriers,250 Victory Lane,Conway,SC,29526,Client,abbsc.org,16
17304594332,voacarolinas.org,7901 Annapolis Road,Columbia,SC,29202,Prospect,voacarolinas.org,1
15582863515,INDEPENDENT - 13,,,SC,,Client,,0
15582859412,INDEPENDENT - 20,,,SC,,Client,,0
15582829400,INDEPENDENT - 01,,,SC,,Client,,0
15582726564,INDEPENDENT - 15,,,SC,,Client,,0
15582653776,INDEPENDENT - 10,,,SC,,Client,,0
15582295941,INDEPENDENT - 09,1500 CHESTNUT RD,Elgin,SC,29045,Client,http://pinegroveya.com,2
15582264204,INDEPENDENT - 07,,,SC,,Client,,0
15582849299,BABCOCK - 07,150 FLORA DR,COLUMBIA,SC,,Client,,0
15582824604,BABCOCK - 22,2725 BANNY JONES AVE,WEST COLUMBIA,SC,29170,Client,,0
15582783260,BABCOCK - 23,2725 BANNY JONES AVE,WEST COLUMBIA,SC,29170,Client,,0
15582745178,BABCOCK - 15,2725 BANNY JONES AVE,WEST COLUMBIA,SC,29170,Client,,0
15582689540,BABCOCK - 27,2725 BANNY JONES AVE,WEST COLUMBIA,SC,29170,Client,,0
15582285482,BABCOCK - 28,2725 BANNY JONES AVE,WEST COLUMBIA,SC,29170,Client,,0
15582264203,BABCOCK - 17,2725 BANNY JONES AVE,WEST COLUMBIA,SC,29170,Client,,0
15582819459,MENTOR HM - 05,3600 FOREST DRIVE,COLUMBIA,SC,29204,Client,,0
15582750081,CARE@HOME- 01,131 STARLIGHT DR,GREENVILLE,SC,29605,Client,,0
15582793084,EPWORTH - 01,2900 MILLWOOD AVE,COLUMBIA,SC,29250,Client,http://epworthsc.org,4
15582301601,MARION - 21,111 MARTIN LUTHER KING BL,MARION,SC,29571,Client,,0
15582829402,ORANGEBURG - CTH2s NORTH - 21,,,SC,,Client,,0
15582788726,PICKENS - 11,,,SC,,Client,,0
15582726563,ORANGEBURG - SLP - 16,,,SC,,Client,,0
15582726562,THRIVE ICF - 01,12 WINCHESTER CT,MAULDIN,SC,29662,Client,,0
15582295940,PICKENS - 18,,,SC,,Client,,0
15582242998,ORANGEBURG - ICF - 23,,,SC,,Client,,0
15582874981,ORANGEBURG - EAST SIDE - 14,,,SC,,Client,,0
15582711959,DORCHESTER - 15,818 N CEDAR ST,SUMMERVILLE,SC,29483,Client,,0
15582242999,DORCHESTER - 24,711 PARSONS RD,SUMMERVILLE,SC,29843,Client,,0
15134452409,Helping Hands Aiken,415 HOFFMANSVILLE RD,Aiken,SC,29801,Prospect,helpinghandsaiken.org,3
15024333200,University of South Carolina,900 Senate Street,Columbia,SC,29201,Client,email.sc.edu,1
13342115228,SOS Care,5276 U.S. 17 Business,Murrells Inlet,SC,29576,Prospect,soscaresc.org,3
13339287158,bciservices.org,1301 OLD HWY 52 SOUTH,MONCKS CORNER,SC,,Client,bciservices.org,10
10249560620,TARRYTOWN EXPOCARE SC,125 PARK PLACE COURT,LEXINGTON,SC,29072,Client,,0
10250208032,BERKELEY ICF - 01,1301 OLD HIGHWAY 52 SOUTH,MONCKS CORNER,SC,29461,Client,,0
10200831085,New Hope Treatment Center,7515 Northside Drive,North Charleston,SC,29420,Prospect,newhopetreatment.com,5
9836497549,WALTER BRO - 09,110 GEDDINGS ROAD,SUMTER,SC,28150,Client,aws1962.org,0
9835571472,ALSTON WILKES SOCIETY,401 LAWAND DR.,COLUMBIA,SC,29212,Client,www.alstonwilkessociety.org,4
9811710877,UNION - 17,737 Industrial Park Rd,UNION,SC,29379,Client,,0
9811799327,PICKENS - 04,1027 S Pendleton St. Pmb 12,Easley,SC,29642,Client,pickenscountydsnboard.org,3
9811799324,MARLBORO - 01,115 GLEN ST,BENNETTSVILLE,SC,29512,Client,,0
9811709598,Presbyterian Agency for the Development. Disabled,2350 Regional Road,Florence,SC,29501,Prospect,paddsc.org,0
9811695734,Growing Home Southeast,440 Knox Abbott Drive,Cayce,SC,29033,Client,growinghomese.com,2
9811107184,"Hearts & Hands CLA, LLC",,,SC,,Client,,0
9811048741,"Mental Illness Recovery Center, Inc. (MIRCI)",3809 Rosewood Drive,Columbia,SC,29205,Client,mirci.org,0
9762897954,BABCOCK - 01,2725 Banny Jones Ave.,WEST COLUMBIA,SC,29170,Client,www.babcockcenter.org,61
9761338434,Windwood Family Services,900 Johnnie Dodds Blvd Ste 104,Mount Pleasant,SC,29464,Prospect,www.windwoodfarm.org,3
9753941340,SOS Care,704 21st Ave N,Myrtle Beach,SC,29577,Prospect,www.scautismhelp.com,0
8311568765,MENTOR - 05,3600 FOREST DRIVE,COLUMBIA,SC,29204,Client,thementornetwork.com,0
8089178229,Calhoun County DSNB,78 State Road S-9-155,Saint Matthews,SC,29135,Prospect,calhoundsnb.org,8
8075301755,Coastal Autism Academy,6367 Bay Road,Myrtle Beach,sc,29588,Client,seacoastya.com,6
8046550051,"Osprey Village, Inc","2600 Main St, Ste 101",Hilton Head Island,SC,29926,Prospect,www.ospreyvillage.org,2
8002341696,Cherokee DSN Board,959 E O'Neal St,Gaffney,SC,29340,Prospect,www.cherokeedsnb.org,3
7640646169,"Tri-Development Center of Aiken County, Inc.",1016 Vaucluse Road,Aiken,SC,29801,Client,aikentdc.org,93
7613326758,Richland-Lexington DSN Board,301 Greystone Boulevard,Columbia,SC,29210,Prospect,rldsn.org,9
7609493013,Marlboro County Disabilities & Special Needs Board,109 Glen St,Bennettsville,SC,29512,Prospect,mcdsn.com,7
7613484887,Florence DSN Board,333 South Hampton Avenue,Johnsonville,SC,29555,Prospect,fcdsn.org,13
7613436697,ANDERSON - 09,212 McGee Road,Anderson,SC,29625,Client,acdsnb.org,23
9811738625,Clarendon County DSNB,312 PINE ST,Manning,SC,29102,Pipeline,ccdsnb.org,14
7611939229,Fairfield DSN Board,408 West Washington Street,Winnsboro,SC,29180,Client,fairfielddsn.net,13
9811905308,ALLENDALE/BARNWELL - 27,20 PARK ST,Barnwell,SC,29812,Client,barnwellsc.com,12
7613309302,JASPER (FEDEX/M-W) - 01,1512 GREYS HIGHWAY,RIDGELAND,SC,29936,Client,jcbdsn.com,9
7611996418,Lee County DSN,468 PO Box,Bishopville,SC,29010,Pipeline,lcdsn.net,21
8311630188,UCP - 20,1101 HARBOR DRIVE,WEST COLUMBIA,SC,29169,Client,www.ucpsc.org,22
7611865989,DILLON - 21,506 14TH AVE,DILLION,SC,29536,Client,mddsn.org,18
7609353472,Chester-Lancaster Disabilities and Special Needs,223 S PLANTATION RD,Lancaster,SC,29720,Prospect,cldsn.org,4
9811779472,Oconee DSNB (The Tribble Center) ,116 South Cove Road,Seneca,SC,29672,Client,thetribblecenter.org,26
7611239029,Kershaw County DSN Board,1619 Jefferson Davis Highway,Camden,SC,29020,Prospect,kcbdsn.org,9
7608717835,Collins Children's Home,110 Collins Home Drive,Seneca,SC,29672,Client,collinschildrenshome.org,2
7611239025,DORCHESTER - 01,818 N CEDAR ST,SUMMERVILLE,SC,29483,Client,dorchesterdsnb.org,12
7609353394,WILLIAMSBURG - 21,61 Greenlee St,KINGSTREE,SC,29556,Client,wcdsnb.org,9
7613484860,ORANGEBURG - CTH2s E & W - 07,2785 Magnolia Street,Orangeburg,SC,29115,Client,ocdsnb.org,16
7613436679,THRIVE - 01,12 WINCHESTER CT,MAULDIN,SC,29662,Client,thriveupstate.org,69
7609492914,PCBDSN,1308 Griffin Mill Road,Easley,SC,29640,Client,pcbdsn.org,27
7609209772,CHARLESTON - 16,995 MORRISON DR,Charleston,SC,29403,Client,dsncc.com,35
7609744749,HORRY COUNTY - 21,408 WEB ST,CONWAY,SC,29526,Client,hcdsn.com,12
7612079398,GEORGETOWN DDSM - 21,95 ACADEMY AVE,GEORGETOWN,SC,29440,Client,gcbdsn.com,12
7613325661,DakotAbilities,1116 S 4th Avenue,Sioux Falls,SD,57105,Prospect - Removed from Pipeline,dakotabilities.org,7
7613380989,"ASPIRE, Inc",607 North Fourth Street,Aberdeen,SD,57401,Prospect,aspiresd.org,9
19652081296,Lifeways,1010 9th Street,Rapid City,SD,57701,Prospect,lifeways.us,0
9266969602,Resources for Human Development (Souix Falls),2127 S Minnesota Ave  Suite 202,Sioux Falls,SD,57105,Pipeline,rhd.org,4
9258433145,Center For Independence,258 3rd St SW,Huron,SD,57350,Prospect,www.cfindependence.com,8
8874381492,Black Hills Special Services Cooperative,2885 Dickson Drive,Sturgis,SD,57785,Prospect,bhssc.org,12
8868509624,Sesdac,1314 East Cherry Street,Vermillion,SD,57069,Prospect,sesdac.org,6
8868050012,Southeastern Directions for Life,2000 South Summit Avenue,Sioux Falls,SD,57105,Prospect,southeasternbh.org,17
7613504057,Ability Building Services,909 West 23rd Street,Yankton,SD,57078,Prospect,abilitybuildingservices.org,7
7613768363,Lifescape,2501 West 26th Street,Sioux Falls,SD,57105,Prospect,cchs.org,29
7613766691,LifeQuest,804 North Mentzer,Mitchell,SD,57301,Prospect,lifequestsd.com,11
7613280307,Northern Hills Training Center,625 Harvard Street,Spearfish,SD,57783-1897,Prospect,nhtc.org,10
7613381003,"Volunteers of America, Dakotas",3520 S Gateway Lane,Sioux Falls,SD,57106,Prospect,voa-dakotas.org,7
7610771857,"Valiant Living, Inc.",706 SW 7th Street,Madison,SD,57042-0450,Prospect,valiantliving.org,4
7613280284,"Black Hills Works, Inc.",3650 Range Road,Rapid City,SD,57709,Prospect,bhws.com,23
7613408154,ADVANCE,301 Division Avenue,Brookings,SD,57006-0810,Prospect,advancebkg.com,9
9811762241,CHS Group LLC,33 Market Point Dr,Greenville,SC,29607,Client,chsgroupcarolina.com,0
8088195092,"Aldersgate Special Needs Ministry, inc.",PO Box 203,Ballentine,SC,29002,Prospect,aldersgatespecialneedsministry.org,1
7613504062,MaxAbilities of York County,7900 Park Place Rd,York,SC,29745,Client,maxabilities.org,47
7613436693,Darlington DSN Board,201 N Damascus Church Rd,Hartsville,SC,29550,Prospect,dcdsnb.org,1
7657383267,Hill Resources,1850 E. Lowden St.,Abilene,TX,79601,Client,www.hillresources.com,6
10228794524,Orange Grove Center,615 Derby Street,Chattanooga,TN,37404,Pipeline,www.orangegrovecenter.org,16
9072625279,MADISON HAY-JACKSON*NODH* (TN),38 GARLAND DR,JACKSON,TN,38305,Client,,0
9072604321,TMN JACKSON *NO DH* (TN),2975 HWY 45 BYPASS,JACKSON,TN,38305,Client,,0
17643104780,Easterseals TN,"500 Wilson Pike Circle, Suite 228",Brentwood,TN,37027,Pipeline,https://www.easterseals.com/tennessee/,3
7611239015,OPEN ARMS CARE (TN),5120 YALE RD,MEMPHIS,TN,38134,Client,openarmscare.org,29
22448222808,Holston United Methodist Home for Children,404 Holston Drive,Greeneville,TN,37743,Pipeline,holstonhome.org,1
9072585279,SEVITA GREENEVILLE *NODH* (TN),3310 E ANDREW JOHNSON HWY,GREENEVILLE,TN,37745,Client,,6
18767224672,SUNRISE COMMUNITY Greenville TN,"1705 West Main Street, Greeneville",Greeneville,TN,37743,Pipeline,sunrisegroup.org,4
9072581160,TMN MARYVILLE (TN),269 CUSICK RD STE C2,ALCOA,TN,37701,Client,,4
7658003205,Dawn of Hope,500 East Oakland Avenue,Johnson City,TN,37601,Pipeline,dawnofhope.com,7
9072494966,TMN NASHVILLE (TN),3343 PERIMETER HILL DR,NASHVILLE,TN,37211,Client,,5
7658031676,Core Services of Northeast Tennessee,409 West Walnut Street,Johnson City,TN,37604,Pipeline,,0
9072834607,TMN KNOXVILLE (TN) (NO DH),6700 BAUM DR,KNOXVILLE,TN,37919,Client,,3
9072625281,MADISON HAY-SELMER*NO DH*(TN),1431 PEACH STREET,SELMER,TN,38375,Client,,3
7613436684,MADISON HAY-BOLIVAR*NODH* (TN),615 MOSS LN,BOLIVAR,TN,38008,Client,mhds.org,22
9072863795,TMN CHATTANOOGA*NODH* (TN),6116 SHALLOWFORD RD,CHATTANOOGA,TN,37421,Client,,2
9072928800,TMN CROSSVILLE *NO DH* (TN),1784 N MAIN ST,CROSSVILLE,TN,38555,Client,,2
9072541230,TMN COOKEVILLE *NODH* (TN),803 W JACKSON ST,COOKEVILLE,TN,38501,Client,,4
29562166017,A Greater Love,615 Main Street,Nashville,TN,37206,Prospect,agreaterlovetn.com,1
29254733441,Open Arms Care - Greeneville,424 E Bernard Ave #3,Greeneville,TN,37745,Pipeline,openarmscare.org,0
27593200706,Tri-County Center,3030 Lee Hwy,Athens,TN,37303,Pipeline,,0
18763821837,Cumberland Mountain Industries,1214 Cedar Fork Rd,Tazewell,TN,37879,Prospect,cmitn.org,1
18755940648,Heartland Services,1101 Wagner Drive,Sevierville,TN,37862,Prospect,heartlandservices.org,1
17520362921,RHA TRENTON ICF (NODH) (TN),2055 HWY 45 S,TRENTON,TN,38382,Client,,1
17520271525,RHA STONES RIVER ICF(NODH)(TN),3350 MEMORIAL BLVD,MURFREESBORO,TN,37129,Client,,3
17520191026,RHA SPRINGFIELD-NO DH (TN),205 5TH AVE E,SPRINGFIELD,TN,37172,Client,,1
17520265093,RHA NASHVILLE (TN),441 DONELSON PIKE,NASHVILLE,TN,37214,Client,,1
17520299059,RHA MEMPHIS (TN),1755 LYNNFIELD RD,MEMPHIS,TN,38119,Client,,2
17520281359,RHA KNOXVILLE (NODH) (TN),9041 EXECUTIVE PARK DR,KNOXVILLE,TN,37923,Client,,3
17520340029,RHA JACKSON (NO DH) (TN),2055 HWY 45 S.,TRENTON,TN,38382,Client,,1
17520219017,RHA JACKSBORO (NODH) (TN),470 STONE MILL RD,JACKSBORO,TN,37766,Client,,1
17520182335,RHA KINGSPORT (NODH) (TN),300 CLINCHFIELD ST,KINGSPORT,TN,37660,Client,,2
17520340028,RHA CHATTANOOGA (NODH) (TN),2237 OLAN MILLS DR,CHATTANOOGA,TN,37421,Client,,4
15354761792,Youth Villages - Memphis TN,,Memphis,TN,,Pipeline,,0
15028679738,Sevitahealth - Greeneville TN,,,TN,,Client,,1
15028894514,Sevitahealth - Nashville TN,,,TN,,Client,,1
15028894349,Sevitahealth - Memphis TN,,,TN,,Client,,1
15028679081,Sevitahealth - Knoxville TN,,,TN,,Client,,0
15028678974,Sevitahealth - Cookeville TN,,,TN,,Client,,1
15028171670,Sevitahealth - Crossville TN,,,TN,,Client,,1
15028678711,Sevitahealth - Maryville TN,,,TN,,Client,,0
15028678425,Sevitahealth - Chattanooga TN,,,TN,,Client,,1
15028171069,Sevitahealth - Jackson TN,,,TN,,Client,,1
10887002943,Open Arms Care - Nashville,12641 Old Hickory Blvd.,Antioch,TN,37027,Client,www.openarmscare.org,1
10548659717,Cerebral Palsy Center,241 E Woodland Ave,Knoxville,TN,37917,Prospect,www.cpcenter.org,3
10548563633,Autism Breakthrough of Knoxville,900 E Hill Ave Ste 145,Knoxville,TN,37915,Prospect,www.breakthroughknoxville.org,7
10548447607,All Heart Healthcare Ministry,467 Bell Road,Nashville,TN,37217,Prospect,ahhcm.com,1
10527616301,Health Connect America,508 Autumn Springs Ct Ste 2A,Franklin,TN,37067,Prospect,www.healthconnectamerica.com,8
10527588905,Greene Co Skills,130 Bob Smith Blvd,Greeneville,TN,37745,Prospect,www.gcskills.com,3
10527648081,Encare,38 Old Hickory Cv Ste E130,Jackson,TN,38305,Prospect,www.encareusa.com,1
10527270246,SOUTHERN HANDS QUALITY CARE,1298 North Highland Avenue,Jackson,TN,38301,Prospect,southernhandsqualitycare.com,1
10526584214,Progress,319 Ezell Pike,Nashville,TN,37217,Prospect,www.progress-inc.org,4
33650870355,NIA ASSOCIATION (NO DH)(TN),375 Dover Rd,Clarksville,TN,37042,Client,www.niaassociation.org,8
10527285925,Mid-TN Supported Living,1161 Murfreesboro Pike Ste 215,Nashville,TN,37217,Prospect,www.midtn.org,4
10526779525,Lifecare Foundations,3320 Perimeter Hill Dr Ste B,Nashville,TN,37211,Prospect,www.lifecarefoundations.org,1
10526683457,Journeys in Community Living,1130 Haley Rd,Murfreesboro,TN,37129,Prospect,www.journeystn.org,9
10526651782,"Buffalo River Services, Inc.",410 Old Hog Creek Rd,Waynesboro,TN,38485,Prospect,www.brstn.org,8
10526506259,Helen R Tucker Adult Developmental Center,2660 Hwy 51 N,Ripley,TN,38063,Prospect,www.hrtadc.org,2
10526506252,Rochelle Center,1020 Southside Ct,Nashville,TN,37203,Prospect,www.rochellecenter.org,4
10526506244,"Affinity Care Group, LLC - TN",310 S Walnut Bnd Ste 6,Memphis,TN,38018,Prospect,www.affinitycaregrpllc.com,3
10526506161,Our Place Nashville,749 Georgetown Dr,Nashville,TN,37205,Prospect,www.ourplacenashville.org,1
